order_id,order_date,product,category,quantity,price,total_sales,city,store,sales_channel,payment_method,discount,profit
ORD10227,18/12/2024,Phone Case,Accessories,1,207.15,176.08,Kano,Store D,Online,Mobile Money,0.15,45.67
ORD10228,01/03/2024,Notebook,Stationery,2,55.04,93.57,Kano,Store C,Online,Cash,0.15,28.22
ORD10229,15/10/2024,Standing Desk,Furniture,2,31.45,57.24,Ibadan,Store C,Online,Transfer,0.09,15.6
ORD10230,08/11/2024,Office Chair,Furniture,5,83.13,320.05,Port Harcourt,Store D,Offline,Mobile Money,0.23,33.75
ORD10231,07/08/2024,USB Cable,Electronics,2,231.5,458.37,Ibadan,Store C,Offline,Cash,0.01,118.8
ORD10232,16/08/2024,Standing Desk,Furniture,2,243.88,482.88,Port Harcourt,Store B,Online,Transfer,0.01,56.38
ORD10233,09/11/2024,Drawer Cabinet,Furniture,1,145.89,119.63,Lagos,Store D,Offline,Transfer,0.18,39.77
ORD10234,14/07/2024,Pen Pack,Stationery,2,208.42,375.16,Ibadan,Store A,Online,Cash,0.1,40.8
ORD10235,21/09/2024,Laptop Sleeve,Accessories,1,266.41,218.46,Port Harcourt,Store A,Online,Cash,0.18,45.67
ORD10236,31/10/2024,Laptop Sleeve,Accessories,1,57.45,52.28,Kano,Store D,Offline,Mobile Money,0.09,13.63
ORD10237,08/08/2024,Bluetooth Speaker,Electronics,2,130.6,255.98,Lagos,Store B,Offline,Mobile Money,0.02,50.47
ORD10238,19/03/2024,Backpack,Accessories,5,249.82,1211.63,Kano,Store C,Online,Card,0.03,358.22
ORD10239,27/07/2024,Desk Organizer,Stationery,3,226.33,631.46,Ibadan,Store A,Offline,Cash,0.07,189.92
ORD10240,03/11/2024,Backpack,Accessories,2,155.27,282.59,Lagos,Store B,Online,Mobile Money,0.09,32.63
ORD10241,24/01/2024,Laptop Stand,Electronics,5,16.68,67.55,Kano,Store C,Offline,Transfer,0.19,7.91
ORD10242,28/03/2024,Keyboard,Electronics,4,188.12,594.46,Port Harcourt,Store B,Offline,Cash,0.21,186.69
ORD10243,03/06/2024,Standing Desk,Furniture,3,287.2,792.67,Kano,Store A,Offline,Transfer,0.08,185.55
ORD10244,11/03/2024,Standing Desk,Furniture,2,259.01,507.66,Abuja,Store A,Offline,Mobile Money,0.02,101.37
ORD10245,08/06/2024,Standing Desk,Furniture,1,136.49,122.84,Abuja,Store C,Offline,Transfer,0.1,15.74
ORD10246,11/10/2024,Wireless Mouse,Electronics,1,247.88,240.44,Ibadan,Store A,Online,Mobile Money,0.03,51.91
ORD10247,06/11/2024,Laptop Sleeve,Accessories,1,61.7,58,Port Harcourt,Store C,Offline,Transfer,0.06,8.91
ORD10248,13/08/2024,Stapler,Stationery,1,13.58,13.58,Lagos,Store B,Online,Transfer,0,4.01
ORD10249,16/01/2024,Laptop Sleeve,Accessories,3,38.73,96.44,Abuja,Store B,Online,Mobile Money,0.17,12.32
ORD10250,05/01/2024,Keyboard,Electronics,2,250.04,480.08,Abuja,Store B,Online,Card,0.04,111.87
ORD10251,05/01/2024,Bookshelf,Furniture,5,29.99,130.46,Kano,Store C,Offline,Transfer,0.13,19.4
ORD10252,02/09/2024,Backpack,Accessories,5,160.94,708.14,Kano,Store D,Online,Cash,0.12,86.48
ORD10253,21/01/2024,Keyboard,Electronics,1,254.64,244.45,Ibadan,Store D,Online,Card,0.04,43.92
ORD10254,09/04/2024,Drawer Cabinet,Furniture,5,119.94,557.72,Port Harcourt,Store D,Offline,Card,0.07,61.96
ORD10255,15/02/2024,Pen Pack,Stationery,5,158.66,690.17,Abuja,Store D,Online,Card,0.13,97.04
ORD10256,28/12/2024,Backpack,Accessories,1,49.54,48.55,Kano,Store D,Offline,Cash,0.02,16.34
ORD10257,02/02/2024,Drawer Cabinet,Furniture,1,291.11,241.62,Abuja,Store C,Offline,Mobile Money,0.17,76.89
ORD10258,25/07/2024,Desk Organizer,Stationery,5,78.18,297.08,Port Harcourt,Store D,Online,Mobile Money,0.24,49.01
ORD10259,27/10/2024,USB Cable,Electronics,5,190.86,868.41,Ibadan,Store A,Offline,Card,0.09,92.44
ORD10260,21/05/2024,Drawer Cabinet,Furniture,3,156.01,365.06,Kano,Store C,Online,Cash,0.22,98.27
ORD10261,15/07/2024,Laptop Sleeve,Accessories,3,216.21,531.88,Lagos,Store C,Online,Transfer,0.18,118.25
ORD10262,22/04/2024,Notebook,Stationery,5,29.92,125.66,Port Harcourt,Store A,Online,Mobile Money,0.16,33.38
ORD10263,22/02/2024,Desk Organizer,Stationery,4,260.39,864.49,Kano,Store D,Online,Card,0.17,230.08
ORD10264,12/11/2024,Wireless Mouse,Electronics,3,15.74,43.44,Port Harcourt,Store A,Offline,Transfer,0.08,10.18
ORD10265,13/08/2024,Standing Desk,Furniture,3,221.83,512.43,Kano,Store B,Offline,Cash,0.23,58.66
ORD10266,02/10/2024,Standing Desk,Furniture,1,121.53,116.67,Kano,Store B,Online,Mobile Money,0.04,11.8
ORD10267,05/11/2024,Bookshelf,Furniture,5,291.52,1297.26,Ibadan,Store D,Offline,Mobile Money,0.11,401.63
ORD10268,02/08/2024,Desk Organizer,Stationery,3,171.61,509.68,Abuja,Store D,Online,Cash,0.01,111.17
ORD10269,22/07/2024,Desk Organizer,Stationery,4,89.24,324.83,Kano,Store D,Offline,Cash,0.09,89.95
ORD10270,18/07/2024,Pen Pack,Stationery,3,10.92,27.52,Abuja,Store C,Offline,Mobile Money,0.16,4.56
ORD10271,29/03/2024,USB Cable,Electronics,4,37.6,144.38,Lagos,Store A,Offline,Mobile Money,0.04,28.31
ORD10272,16/04/2024,Wireless Mouse,Electronics,3,20.13,53.14,Port Harcourt,Store D,Online,Transfer,0.12,15.17
ORD10273,14/10/2024,Desk Organizer,Stationery,4,90.56,340.51,Port Harcourt,Store D,Offline,Mobile Money,0.06,95.83
ORD10274,11/07/2024,Pen Pack,Stationery,2,257.82,474.39,Lagos,Store C,Online,Cash,0.08,89.15
ORD10275,27/09/2024,Keyboard,Electronics,2,145.79,239.1,Abuja,Store B,Offline,Cash,0.18,45.34
ORD10276,08/02/2024,Drawer Cabinet,Furniture,4,149.3,489.7,Lagos,Store C,Online,Cash,0.18,53.14
ORD10277,22/06/2024,Drawer Cabinet,Furniture,4,155.5,578.46,Ibadan,Store C,Online,Card,0.07,144.13
ORD10278,09/04/2024,Drawer Cabinet,Furniture,2,31.8,62.33,Ibadan,Store D,Offline,Transfer,0.02,9.09
ORD10279,09/03/2024,Phone Case,Accessories,4,141.69,555.42,Kano,Store A,Offline,Card,0.02,157.48
ORD10280,29/09/2024,Stapler,Stationery,1,209.87,186.78,Port Harcourt,Store D,Online,Mobile Money,0.11,45.99
ORD10281,09/01/2024,Bluetooth Speaker,Electronics,4,222.05,701.68,Lagos,Store D,Offline,Cash,0.21,244.61
ORD10282,24/12/2024,Laptop Sleeve,Accessories,1,47.23,35.89,Kano,Store D,Online,Mobile Money,0.24,6.15
ORD10283,29/07/2024,Stapler,Stationery,1,234.83,211.35,Abuja,Store C,Online,Mobile Money,0.1,70.82
ORD10284,24/11/2024,Laptop Sleeve,Accessories,5,270.38,1122.08,Lagos,Store D,Offline,Mobile Money,0.17,253.4
ORD10285,20/11/2024,Laptop Sleeve,Accessories,1,242.11,198.53,Port Harcourt,Store D,Offline,Card,0.18,27.77
ORD10286,27/08/2024,Notebook,Stationery,1,250.89,193.19,Abuja,Store D,Online,Cash,0.23,59.98
ORD10287,23/10/2024,USB Cable,Electronics,1,36.94,28.44,Lagos,Store A,Offline,Mobile Money,0.23,8.02
ORD10288,10/11/2024,Bookshelf,Furniture,1,19.75,15.8,Kano,Store B,Online,Mobile Money,0.2,3.12
ORD10289,08/12/2024,Bookshelf,Furniture,5,122.43,532.57,Abuja,Store C,Online,Card,0.13,159.41
ORD10290,25/01/2024,Keyboard,Electronics,3,34.33,100.93,Port Harcourt,Store C,Offline,Mobile Money,0.02,32.08
ORD10291,13/09/2024,Phone Case,Accessories,2,95.31,158.21,Lagos,Store C,Offline,Card,0.17,20.79
ORD10292,18/04/2024,Laptop Sleeve,Accessories,2,86.06,156.63,Port Harcourt,Store B,Online,Card,0.09,45.4
ORD10293,15/11/2024,Drawer Cabinet,Furniture,3,194.14,524.18,Ibadan,Store A,Offline,Card,0.1,97.36
ORD10294,11/07/2024,Stapler,Stationery,2,293.22,551.25,Port Harcourt,Store C,Online,Mobile Money,0.06,156.51
ORD10295,22/04/2024,Drawer Cabinet,Furniture,4,31.68,101.38,Lagos,Store D,Offline,Cash,0.2,17.13
ORD10296,19/05/2024,Bluetooth Speaker,Electronics,5,201.58,806.32,Port Harcourt,Store C,Offline,Transfer,0.2,113.14
ORD10297,01/10/2024,Office Chair,Furniture,2,80.89,142.37,Lagos,Store C,Online,Cash,0.12,42.03
ORD10298,08/07/2024,Bookshelf,Furniture,2,26.55,44.07,Abuja,Store A,Online,Mobile Money,0.17,11.99
ORD10299,25/07/2024,Stapler,Stationery,4,106.2,361.08,Kano,Store C,Offline,Card,0.15,98.49
ORD10300,15/01/2024,Phone Case,Accessories,5,144.24,656.29,Lagos,Store A,Online,Cash,0.09,112.03
ORD10301,27/10/2024,Backpack,Accessories,4,122.55,490.2,Abuja,Store D,Offline,Mobile Money,0,97.66
ORD10302,07/06/2024,Bluetooth Speaker,Electronics,2,270.79,454.93,Kano,Store A,Offline,Transfer,0.16,69.94
ORD10303,13/06/2024,Bookshelf,Furniture,5,94.64,459,Abuja,Store C,Online,Transfer,0.03,84.16
ORD10304,20/06/2024,Desk Organizer,Stationery,3,82.93,231.37,Abuja,Store C,Offline,Mobile Money,0.07,69.37
ORD10305,15/04/2024,Laptop Sleeve,Accessories,2,269.01,484.22,Port Harcourt,Store A,Offline,Card,0.1,59.65
ORD10306,25/06/2024,Phone Case,Accessories,5,189.71,872.67,Abuja,Store C,Offline,Cash,0.08,288.29
ORD10307,23/05/2024,Wireless Mouse,Electronics,3,10.61,28.33,Kano,Store B,Offline,Transfer,0.11,4.03
ORD10308,03/12/2024,Office Chair,Furniture,1,151.68,118.31,Lagos,Store D,Offline,Mobile Money,0.22,27.85
ORD10309,23/10/2024,USB Cable,Electronics,3,128.69,332.02,Kano,Store A,Offline,Mobile Money,0.14,83
ORD10310,06/02/2024,Standing Desk,Furniture,5,284.57,1067.14,Ibadan,Store D,Online,Transfer,0.25,236.19
ORD10311,17/08/2024,Laptop Stand,Electronics,1,81.72,80.09,Ibadan,Store C,Online,Transfer,0.02,20.4
ORD10312,10/12/2024,Bluetooth Speaker,Electronics,2,245.9,422.95,Ibadan,Store A,Offline,Card,0.14,55.63
ORD10313,30/03/2024,Backpack,Accessories,1,80.76,68.65,Kano,Store D,Online,Cash,0.15,10.3
ORD10314,30/03/2024,Laptop Sleeve,Accessories,1,203.16,176.75,Lagos,Store D,Offline,Cash,0.13,51.46
ORD10315,06/12/2024,Standing Desk,Furniture,1,185.39,159.44,Port Harcourt,Store B,Offline,Mobile Money,0.14,29.27
ORD10316,19/11/2024,Bookshelf,Furniture,5,81.04,307.95,Port Harcourt,Store C,Offline,Cash,0.24,42.12
ORD10317,24/03/2024,Office Chair,Furniture,1,69.48,66.7,Lagos,Store B,Offline,Transfer,0.04,12.04
ORD10318,11/09/2024,Pen Pack,Stationery,3,115.78,281.35,Ibadan,Store C,Offline,Mobile Money,0.19,88.9
ORD10319,12/11/2024,Pen Pack,Stationery,3,274.86,659.66,Abuja,Store C,Online,Mobile Money,0.2,109.55
ORD10320,06/06/2024,Wireless Mouse,Electronics,3,27.23,71.89,Lagos,Store C,Offline,Card,0.12,15.35
ORD10321,05/09/2024,Backpack,Accessories,4,129.97,473.09,Abuja,Store D,Offline,Transfer,0.09,119.29
ORD10322,27/12/2024,Wireless Mouse,Electronics,2,213.27,328.44,Ibadan,Store A,Offline,Card,0.23,79.52
ORD10323,15/07/2024,Laptop Sleeve,Accessories,2,38.24,71.89,Abuja,Store B,Online,Card,0.06,19.55
ORD10324,18/11/2024,Stapler,Stationery,5,134.64,545.29,Ibadan,Store B,Online,Cash,0.19,77.26
ORD10325,09/07/2024,Standing Desk,Furniture,1,85.74,65.16,Port Harcourt,Store B,Online,Transfer,0.24,6.73
ORD10326,07/03/2024,Standing Desk,Furniture,1,216.79,184.27,Lagos,Store B,Online,Mobile Money,0.15,30.79
ORD10327,12/09/2024,Drawer Cabinet,Furniture,5,255.25,1225.2,Abuja,Store B,Online,Cash,0.04,142.26
ORD10328,03/02/2024,Standing Desk,Furniture,5,186.07,707.07,Kano,Store C,Online,Transfer,0.24,167.63
ORD10329,29/12/2024,Pen Pack,Stationery,5,143.56,574.24,Kano,Store B,Online,Card,0.2,189.11
ORD10330,19/07/2024,Laptop Sleeve,Accessories,4,113.48,403.99,Port Harcourt,Store B,Online,Card,0.11,97.18
ORD10331,20/03/2024,Desk Organizer,Stationery,2,200.66,353.16,Ibadan,Store B,Offline,Transfer,0.12,68.27
ORD10332,01/12/2024,Standing Desk,Furniture,5,70.01,339.55,Abuja,Store D,Online,Transfer,0.03,90.37
ORD10333,02/06/2024,Laptop Sleeve,Accessories,1,115.82,97.29,Kano,Store B,Offline,Card,0.16,11.03
ORD10334,14/07/2024,Backpack,Accessories,4,76.98,298.68,Abuja,Store A,Offline,Mobile Money,0.03,67.61
ORD10335,01/05/2024,Desk Organizer,Stationery,1,278.63,236.84,Kano,Store A,Online,Cash,0.15,49.5
ORD10336,14/03/2024,Notebook,Stationery,2,134.41,220.43,Port Harcourt,Store D,Online,Card,0.18,46.96
ORD10337,03/09/2024,Bluetooth Speaker,Electronics,4,113.15,448.07,Abuja,Store B,Online,Cash,0.01,90.66
ORD10338,16/09/2024,Stapler,Stationery,4,248.61,795.55,Abuja,Store B,Offline,Card,0.2,201.41
ORD10339,21/08/2024,Wireless Mouse,Electronics,5,98.04,392.16,Kano,Store A,Offline,Cash,0.2,102.99
ORD10340,07/04/2024,USB Cable,Electronics,3,281.22,649.62,Ibadan,Store D,Online,Mobile Money,0.23,123.22
ORD10341,16/11/2024,Notebook,Stationery,3,67.41,184.03,Lagos,Store A,Offline,Mobile Money,0.09,56.77
ORD10342,17/06/2024,Pen Pack,Stationery,3,221.79,512.33,Port Harcourt,Store B,Online,Card,0.23,79.32
ORD10343,30/10/2024,USB Cable,Electronics,5,141.41,537.36,Kano,Store C,Online,Cash,0.24,58.67
ORD10344,20/01/2024,USB Cable,Electronics,4,107.49,343.97,Ibadan,Store A,Offline,Mobile Money,0.2,107.62
ORD10345,18/03/2024,Standing Desk,Furniture,5,177.12,761.62,Ibadan,Store B,Offline,Card,0.14,78.14
ORD10346,18/06/2024,Standing Desk,Furniture,2,123.3,209.61,Abuja,Store B,Online,Card,0.15,59.32
ORD10347,15/03/2024,Office Chair,Furniture,5,87.08,404.92,Lagos,Store A,Offline,Mobile Money,0.07,41.24
ORD10348,28/06/2024,Backpack,Accessories,2,120.55,195.29,Port Harcourt,Store D,Online,Transfer,0.19,57.8
ORD10349,04/01/2024,Laptop Stand,Electronics,2,210.09,415.98,Lagos,Store D,Online,Cash,0.01,47.81
ORD10350,12/11/2024,Drawer Cabinet,Furniture,5,286.67,1347.35,Port Harcourt,Store B,Online,Cash,0.06,421.76
ORD10351,28/04/2024,Laptop Stand,Electronics,3,30.41,70.25,Abuja,Store C,Offline,Card,0.23,22.75
ORD10352,30/06/2024,Laptop Sleeve,Accessories,3,283.2,815.62,Abuja,Store D,Online,Mobile Money,0.04,207.57
ORD10353,07/07/2024,Phone Case,Accessories,1,24.97,20.97,Kano,Store C,Offline,Card,0.16,3.82
ORD10354,17/08/2024,Drawer Cabinet,Furniture,3,160.39,423.43,Port Harcourt,Store A,Online,Transfer,0.12,115.73
ORD10355,24/03/2024,Laptop Sleeve,Accessories,2,61.5,100.86,Kano,Store C,Online,Card,0.18,25.62
ORD10356,06/05/2024,Notebook,Stationery,2,213.37,367,Ibadan,Store D,Online,Cash,0.14,88.99
ORD10357,11/08/2024,Backpack,Accessories,5,91.07,414.37,Abuja,Store B,Offline,Mobile Money,0.09,50.66
ORD10358,07/04/2024,Keyboard,Electronics,3,161.97,461.61,Lagos,Store C,Online,Cash,0.05,127.67
ORD10359,18/09/2024,Laptop Sleeve,Accessories,4,53.74,202.06,Kano,Store A,Online,Card,0.06,31.3
ORD10360,11/03/2024,USB Cable,Electronics,5,83.6,380.38,Lagos,Store C,Offline,Transfer,0.09,131.92
ORD10361,10/06/2024,Keyboard,Electronics,1,256.91,228.65,Port Harcourt,Store C,Offline,Transfer,0.11,64.65
ORD10362,06/01/2024,Backpack,Accessories,3,203.33,518.49,Lagos,Store D,Online,Cash,0.15,140.93
ORD10363,23/06/2024,Wireless Mouse,Electronics,2,143.42,281.1,Abuja,Store C,Offline,Mobile Money,0.02,43.06
ORD10364,11/07/2024,Laptop Sleeve,Accessories,5,174.08,757.25,Lagos,Store A,Online,Transfer,0.13,207.41
ORD10365,06/11/2024,Phone Case,Accessories,3,245.36,662.47,Ibadan,Store D,Offline,Cash,0.1,96.88
ORD10366,29/06/2024,Drawer Cabinet,Furniture,1,91.32,80.36,Lagos,Store A,Online,Mobile Money,0.12,26.02
ORD10367,25/12/2024,Phone Case,Accessories,4,23.2,76.1,Ibadan,Store D,Offline,Cash,0.18,10.96
ORD10368,05/10/2024,Keyboard,Electronics,2,18.26,29.58,Ibadan,Store C,Offline,Mobile Money,0.19,8.58
ORD10369,11/08/2024,Office Chair,Furniture,4,132.94,441.36,Port Harcourt,Store B,Offline,Cash,0.17,107.99
ORD10370,25/05/2024,Laptop Sleeve,Accessories,4,245.81,737.43,Port Harcourt,Store D,Online,Card,0.25,188.68
ORD10371,17/09/2024,Desk Organizer,Stationery,3,158.07,374.63,Port Harcourt,Store B,Online,Cash,0.21,116.01
ORD10372,10/03/2024,Pen Pack,Stationery,4,253.84,842.75,Lagos,Store A,Online,Mobile Money,0.17,168.15
ORD10373,17/03/2024,Phone Case,Accessories,3,183.13,510.93,Lagos,Store D,Offline,Transfer,0.07,87.35
ORD10374,25/03/2024,Laptop Sleeve,Accessories,1,200.33,166.27,Kano,Store D,Offline,Card,0.17,20.67
ORD10375,19/08/2024,Laptop Stand,Electronics,3,95.64,215.19,Lagos,Store C,Offline,Cash,0.25,37.99
ORD10376,15/02/2024,Stapler,Stationery,2,276.25,414.38,Lagos,Store B,Online,Mobile Money,0.25,76.48
ORD10377,10/01/2024,Stapler,Stationery,4,54.39,215.38,Kano,Store A,Offline,Mobile Money,0.01,73.67
ORD10378,21/10/2024,Keyboard,Electronics,5,258.26,1162.17,Kano,Store A,Offline,Card,0.1,152.39
ORD10379,04/10/2024,Phone Case,Accessories,3,177.71,421.17,Port Harcourt,Store B,Online,Cash,0.21,91.82
ORD10380,09/10/2024,Backpack,Accessories,3,132.54,345.93,Kano,Store C,Online,Card,0.13,70.59
ORD10381,12/02/2024,Phone Case,Accessories,3,244.48,572.08,Ibadan,Store C,Online,Transfer,0.22,189.57
ORD10382,11/02/2024,USB Cable,Electronics,5,98.71,384.97,Abuja,Store C,Online,Mobile Money,0.22,70.3
ORD10383,31/08/2024,Laptop Sleeve,Accessories,4,118.91,413.81,Abuja,Store B,Online,Cash,0.13,107.33
ORD10384,22/08/2024,Pen Pack,Stationery,2,66.19,107.23,Abuja,Store A,Offline,Mobile Money,0.19,29.32
ORD10385,11/08/2024,Laptop Sleeve,Accessories,4,165.55,556.25,Ibadan,Store C,Offline,Cash,0.16,150.39
ORD10386,13/08/2024,Drawer Cabinet,Furniture,1,286.25,266.21,Abuja,Store B,Offline,Mobile Money,0.07,78.71
ORD10387,18/10/2024,Laptop Stand,Electronics,2,201.72,375.2,Ibadan,Store C,Online,Card,0.07,110.19
ORD10388,14/02/2024,Laptop Sleeve,Accessories,1,26.88,21.24,Abuja,Store C,Online,Cash,0.21,5.66
ORD10389,22/03/2024,Backpack,Accessories,3,200.39,547.06,Ibadan,Store A,Offline,Card,0.09,167.63
ORD10390,04/12/2024,Backpack,Accessories,3,153.14,445.64,Lagos,Store B,Offline,Cash,0.03,45.71
ORD10391,24/12/2024,Office Chair,Furniture,2,139.35,217.39,Kano,Store C,Offline,Cash,0.22,23.03
ORD10392,10/06/2024,Phone Case,Accessories,1,89.99,72.89,Lagos,Store B,Offline,Card,0.19,7.73
ORD10393,26/05/2024,Bookshelf,Furniture,5,150.92,716.87,Lagos,Store B,Online,Cash,0.05,85.56
ORD10394,29/11/2024,Drawer Cabinet,Furniture,1,6.01,4.81,Abuja,Store C,Online,Card,0.2,1.16
ORD10395,03/06/2024,Pen Pack,Stationery,4,248.61,924.83,Abuja,Store C,Online,Transfer,0.07,123.86
ORD10396,21/07/2024,USB Cable,Electronics,4,122.88,398.13,Ibadan,Store A,Offline,Mobile Money,0.19,42.83
ORD10397,12/04/2024,Backpack,Accessories,2,66.75,100.12,Kano,Store B,Online,Mobile Money,0.25,23.73
ORD10398,04/07/2024,Bookshelf,Furniture,4,72.22,271.55,Lagos,Store A,Online,Mobile Money,0.06,34.96
ORD10399,11/11/2024,Desk Organizer,Stationery,4,135.32,476.33,Ibadan,Store C,Online,Cash,0.12,125.88
ORD10400,31/07/2024,Pen Pack,Stationery,5,228.63,1108.86,Abuja,Store C,Online,Card,0.03,321.75
ORD10401,10/07/2024,Standing Desk,Furniture,4,62.51,187.53,Abuja,Store A,Online,Transfer,0.25,33.24
ORD10402,21/12/2024,Pen Pack,Stationery,1,264.89,241.05,Kano,Store D,Offline,Mobile Money,0.09,80.67
ORD10403,06/08/2024,USB Cable,Electronics,5,108.61,532.19,Abuja,Store D,Offline,Transfer,0.02,76.07
ORD10404,27/05/2024,Wireless Mouse,Electronics,5,139.35,550.43,Port Harcourt,Store C,Offline,Card,0.21,133.97
ORD10405,18/09/2024,Bluetooth Speaker,Electronics,3,287.44,853.7,Ibadan,Store C,Online,Mobile Money,0.01,265.25
ORD10406,28/03/2024,Desk Organizer,Stationery,4,176.64,607.64,Kano,Store A,Offline,Transfer,0.14,138.64
ORD10407,16/10/2024,Bookshelf,Furniture,2,223.39,379.76,Port Harcourt,Store B,Online,Transfer,0.15,77.91
ORD10408,15/03/2024,Bookshelf,Furniture,5,263.05,1170.57,Port Harcourt,Store B,Online,Mobile Money,0.11,241.61
ORD10409,23/01/2024,Bluetooth Speaker,Electronics,5,275.26,1211.14,Ibadan,Store A,Offline,Mobile Money,0.12,393.38
ORD10410,14/05/2024,Phone Case,Accessories,5,131.04,511.06,Kano,Store A,Offline,Transfer,0.22,54.51
ORD10411,24/03/2024,Notebook,Stationery,2,165.44,314.34,Port Harcourt,Store D,Online,Card,0.05,89.68
ORD10412,23/08/2024,Laptop Sleeve,Accessories,1,130.61,100.57,Ibadan,Store C,Offline,Mobile Money,0.23,30.9
ORD10413,15/04/2024,Keyboard,Electronics,2,10.31,20.21,Kano,Store C,Offline,Cash,0.02,6.91
ORD10414,22/12/2024,Standing Desk,Furniture,4,229.12,898.15,Port Harcourt,Store C,Offline,Transfer,0.02,233.17
ORD10415,15/11/2024,Desk Organizer,Stationery,4,145.39,529.22,Ibadan,Store B,Online,Mobile Money,0.09,182.57
ORD10416,28/09/2024,Stapler,Stationery,4,288.44,1015.31,Ibadan,Store C,Offline,Cash,0.12,113.85
ORD10417,19/06/2024,Phone Case,Accessories,4,286.62,1100.62,Lagos,Store C,Online,Mobile Money,0.04,381.14
ORD10418,02/07/2024,Backpack,Accessories,3,70.13,210.39,Lagos,Store C,Offline,Mobile Money,0,55.52
ORD10419,15/04/2024,Phone Case,Accessories,4,79.66,277.22,Ibadan,Store A,Online,Transfer,0.13,50.04
ORD10420,09/09/2024,Drawer Cabinet,Furniture,5,240.83,939.24,Abuja,Store A,Online,Mobile Money,0.22,217.42
ORD10421,21/10/2024,Stapler,Stationery,4,90.35,321.65,Port Harcourt,Store D,Offline,Cash,0.11,49.42
ORD10422,22/05/2024,Desk Organizer,Stationery,3,260.17,608.8,Lagos,Store C,Online,Transfer,0.22,186.28
ORD10423,20/06/2024,Office Chair,Furniture,5,245.4,1153.38,Lagos,Store D,Offline,Transfer,0.06,189.73
ORD10424,09/06/2024,Stapler,Stationery,2,150.2,291.39,Lagos,Store D,Online,Cash,0.03,93.83
ORD10425,22/04/2024,Pen Pack,Stationery,2,148.14,284.43,Abuja,Store A,Offline,Transfer,0.04,48.46
ORD10426,25/04/2024,Backpack,Accessories,4,112.73,401.32,Port Harcourt,Store A,Offline,Card,0.11,137.74
ORD10427,17/05/2024,Laptop Sleeve,Accessories,4,298.78,1147.32,Ibadan,Store D,Offline,Transfer,0.04,172.98
ORD10428,26/11/2024,Laptop Sleeve,Accessories,1,150.27,139.75,Lagos,Store B,Offline,Card,0.07,33.05
ORD10429,16/03/2024,Drawer Cabinet,Furniture,1,130,106.6,Lagos,Store A,Online,Card,0.18,16.48
ORD10430,08/02/2024,Notebook,Stationery,5,169.98,773.41,Ibadan,Store D,Offline,Mobile Money,0.09,209.42
ORD10431,17/07/2024,Backpack,Accessories,5,165.67,803.5,Lagos,Store C,Offline,Cash,0.03,201.76
ORD10432,03/01/2024,Notebook,Stationery,1,235.22,225.81,Port Harcourt,Store C,Online,Cash,0.04,59.78
ORD10433,03/03/2024,Backpack,Accessories,5,296.86,1321.03,Ibadan,Store A,Online,Cash,0.11,318.98
ORD10434,18/10/2024,Drawer Cabinet,Furniture,4,283.42,1099.67,Kano,Store B,Online,Cash,0.03,278.23
ORD10435,22/08/2024,Standing Desk,Furniture,1,250.56,238.03,Port Harcourt,Store D,Offline,Card,0.05,57.08
ORD10436,14/01/2024,Phone Case,Accessories,4,249.5,928.14,Kano,Store C,Online,Cash,0.07,310.04
ORD10437,07/10/2024,Backpack,Accessories,2,265.65,467.54,Port Harcourt,Store C,Online,Card,0.12,148.02
ORD10438,12/09/2024,Desk Organizer,Stationery,4,112.6,346.81,Ibadan,Store A,Online,Mobile Money,0.23,78.6
ORD10439,31/08/2024,Pen Pack,Stationery,1,10.77,10.55,Lagos,Store B,Online,Mobile Money,0.02,1.53
ORD10440,05/04/2024,USB Cable,Electronics,3,228.2,527.14,Abuja,Store A,Offline,Mobile Money,0.23,183.72
ORD10441,11/04/2024,Laptop Sleeve,Accessories,3,247.56,742.68,Abuja,Store B,Offline,Card,0,161.56
ORD10442,03/06/2024,Pen Pack,Stationery,4,189.98,592.74,Abuja,Store D,Offline,Card,0.22,146.11
ORD10443,25/03/2024,Stapler,Stationery,2,5.85,9.24,Ibadan,Store B,Offline,Mobile Money,0.21,2.35
ORD10444,11/05/2024,Bookshelf,Furniture,3,78.92,236.76,Abuja,Store A,Online,Card,0,32.17
ORD10445,09/02/2024,Backpack,Accessories,2,159.43,245.52,Kano,Store B,Online,Cash,0.23,31.29
